time,lat,lon
2014-06-29 16:30:00,60.231648,25.003468
2014-06-29 16:37:00,60.202294,25.031856
2014-06-29 16:39:00,60.230103,24.997627
2014-06-29 16:42:00,60.202294,25.031856
2014-06-29 16:43:00,60.188706,24.975985
2014-06-29 16:43:00,60.216269,24.893368
2014-06-29 16:45:00,60.248861,24.855052
2014-06-29 16:51:00,60.209239,25.038063
2014-06-29 16:51:00,60.243941,24.947782
2014-06-29 16:52:00,60.186158,24.982033
2014-06-29 16:52:00,60.230103,24.997627
2014-06-29 16:59:00,60.218461,25.047789
2014-06-29 16:59:00,60.241184,24.926434
2014-06-29 17:01:00,60.225671,24.895464
2014-06-29 17:05:00,60.23129,24.95348
2014-06-29 17:08:00,60.173549,24.949483
2014-06-29 17:08:00,60.241184,24.926434
2014-06-29 17:11:00,60.234172,24.967048
2014-06-29 17:13:00,60.173549,24.949483
2014-06-29 17:13:00,60.213074,24.959013
2014-06-29 17:14:00,60.229833,24.965007
2014-06-29 17:16:00,60.16887,24.93064
2014-06-29 17:17:00,60.204198,25.034008
2014-06-29 17:17:00,60.236025,24.902696
2014-06-29 17:23:00,60.180297,24.991432
2014-06-29 17:23:00,60.232344,24.95786
2014-06-29 17:26:00,60.179029,24.820928
2014-06-29 17:32:00,60.1962257917,24.9626701197
2014-06-29 17:32:00,60.204198,25.034008
2014-06-29 17:36:00,60.189537,24.947944
2014-06-29 17:38:00,60.243941,24.947782
2014-06-29 17:39:00,60.201443,24.944969
2014-06-29 17:41:00,60.186158,24.982033
2014-06-29 17:41:00,60.201491,24.859986
2014-06-29 17:41:00,60.213074,24.959013
2014-06-29 17:42:00,60.21749,24.890731
2014-06-29 17:45:00,60.213074,24.959013
2014-06-29 17:45:00,60.229591,24.928417
2014-06-29 17:47:00,60.230103,24.997627
2014-06-29 17:48:00,60.216269,24.893368
2014-06-29 17:49:00,60.21749,24.890731
2014-06-29 17:49:00,60.219719,24.863043
2014-06-29 17:50:00,60.21684,24.965761
2014-06-29 17:54:00,60.193077,24.92973
2014-06-29 17:55:00,60.203851,24.965777
2014-06-29 17:56:00,60.227731,24.9504
2014-06-29 17:58:00,60.211579,25.053108
2014-06-29 17:58:00,60.22949,24.951551
2014-06-29 18:01:00,60.235436,24.900911
2014-06-29 18:04:00,60.211382,24.830502
2014-06-29 18:05:00,60.230402,25.043009
2014-06-29 18:10:00,60.232042,24.933414
2014-06-29 18:14:00,60.193218,24.977453
2014-06-29 18:15:00,60.213074,24.959013
2014-06-29 18:21:00,60.216915,24.978699
2014-06-29 18:29:00,60.22949,24.951551
2014-06-29 18:32:00,60.218461,25.047789
2014-06-29 18:36:00,60.197838,24.866778
2014-06-29 18:43:00,60.229948,24.99802
2014-06-29 18:47:00,60.189537,24.947944
2014-06-29 18:48:00,60.21749,24.890731
2014-06-29 19:15:00,60.209699,24.918332
2014-06-29 19:16:00,60.208862,25.067342
2014-06-29 19:17:00,60.197838,24.866778
2014-06-29 19:17:00,60.21776,25.083706
2014-06-29 19:17:00,60.227731,24.9504
2014-06-29 19:22:00,60.204198,25.034008
2014-06-29 19:23:00,60.201491,24.859986
2014-06-29 19:26:00,60.209204,25.087193
2014-06-29 19:26:00,60.231648,25.003468
2014-06-29 19:29:00,60.229833,24.965007
2014-06-29 19:36:00,60.205433,24.892388
2014-06-29 19:38:00,60.232344,24.95786
2014-06-29 19:41:00,60.219719,24.863043
2014-06-29 19:45:00,60.244592,24.96219
2014-06-29 19:52:00,60.241184,24.926434
2014-06-29 19:57:00,60.209808,24.918119
2014-06-29 20:01:00,60.192474,24.879977
2014-06-29 20:08:00,60.232039,24.959079
2014-06-29 20:11:00,60.190951,24.948562
2014-06-29 20:22:00,60.19653,24.806725
2014-06-29 20:23:00,60.213074,24.959013
2014-06-29 20:31:00,60.234172,24.967048
2014-06-29 20:42:00,60.209699,24.918332
2014-06-29 20:43:00,60.248861,24.855052
2014-06-29 20:50:00,60.184715,24.804236
2014-06-29 21:05:00,60.248861,24.855052
2014-06-29 21:16:00,60.182157,24.926754
2014-06-29 21:17:00,60.229578,24.974167
2014-06-29 21:34:00,60.170372,24.937328
2014-06-29 21:39:00,60.237401,24.963695
2014-06-29 21:46:00,60.185684,25.015006
2014-06-29 21:49:00,60.197838,24.866778
2014-06-29 21:56:00,60.192474,24.879977
2014-06-29 22:03:00,60.232344,24.95786
2014-06-29 22:27:00,60.166882,24.922253
2014-06-29 22:31:00,60.23129,24.95348
2014-06-29 22:38:00,60.193218,24.977453
2014-06-29 22:44:00,60.203851,24.965777
2014-06-30 05:01:00,60.166714,24.964975
2014-06-30 05:06:00,60.212139,25.081699
2014-06-30 05:34:00,60.234172,24.967048
2014-06-30 05:56:00,60.241676,25.0232
2014-06-30 06:03:00,60.22035,24.90701
2014-06-30 06:17:00,60.231648,25.003468
2014-06-30 06:32:00,60.234172,24.967048
2014-06-30 06:36:00,60.173549,24.949483
2014-06-30 06:37:00,60.241708,24.993087
2014-06-30 06:39:00,60.168396,24.80436
2014-06-30 06:43:00,60.182157,24.926754
2014-06-30 06:46:00,60.188425,25.014586
2014-06-30 06:47:00,60.185684,25.015006
2014-06-30 06:50:00,60.213074,24.959013
2014-06-30 06:51:00,60.231276,24.892097
2014-06-30 06:52:00,60.237401,24.963695
2014-06-30 06:54:00,60.21776,25.083706
2014-06-30 06:55:00,60.201443,24.944969
2014-06-30 06:57:00,60.185684,25.015006
2014-06-30 07:00:00,60.228528,24.967874
2014-06-30 07:04:00,60.216269,24.893368
2014-06-30 07:09:00,60.203851,24.965777
2014-06-30 07:09:00,60.248861,24.855052
2014-06-30 07:18:00,60.185183,24.914837
2014-06-30 07:36:00,60.212881,25.067797
2014-06-30 07:38:00,60.209699,24.918332
2014-06-30 07:38:00,60.228203,25.02796
2014-06-30 07:38:00,60.241184,24.926434
2014-06-30 07:42:00,60.244592,24.96219
2014-06-30 07:53:00,60.229591,24.928417
2014-06-30 07:53:00,60.232344,24.95786
2014-06-30 07:54:00,60.232573,24.902223
2014-06-30 07:59:00,60.157801,24.941304
2014-06-30 08:02:00,60.232573,24.902223
2014-06-30 08:02:00,60.241184,24.926434
2014-06-30 08:05:00,60.219719,24.863043
2014-06-30 08:06:00,60.248861,24.855052
2014-06-30 08:09:00,60.193218,24.977453
2014-06-30 08:09:00,60.23463,24.930636
2014-06-30 08:13:00,60.209239,25.038063
2014-06-30 08:19:00,60.208153,24.945522
2014-06-30 08:21:00,60.178386,24.929279
2014-06-30 08:22:00,60.241169,25.030858
2014-06-30 08:25:00,60.180297,24.991432
2014-06-30 08:26:00,60.180297,24.991432
2014-06-30 08:26:00,60.21776,25.083706
2014-06-30 08:27:00,60.192295,24.936306
2014-06-30 08:27:00,60.230103,24.997627
2014-06-30 08:33:00,60.189537,24.947944
2014-06-30 08:34:00,60.16887,24.93064
2014-06-30 08:34:00,60.225671,24.895464
2014-06-30 08:35:00,60.23129,24.95348
2014-06-30 08:36:00,60.192474,24.879977
2014-06-30 08:36:00,60.234172,24.967048
2014-06-30 08:46:00,60.195809,24.884591
2014-06-30 08:50:00,60.221,24.945099
2014-06-30 08:51:00,60.179926,24.922114
2014-06-30 08:51:00,60.244592,24.96219
2014-06-30 08:56:00,60.192474,24.879977
2014-06-30 08:56:00,60.195809,24.884591
2014-06-30 08:56:00,60.1962257917,24.9626701197
2014-06-30 09:03:00,60.234172,24.967048
2014-06-30 09:05:00,60.22701,24.873665
2014-06-30 09:07:00,60.230644,24.931912
2014-06-30 09:08:00,60.22035,24.90701
2014-06-30 09:10:00,60.216692,24.966317
2014-06-30 09:11:00,60.244592,24.96219
2014-06-30 09:13:00,60.166882,24.922253
2014-06-30 09:16:00,60.230103,24.997627
2014-06-30 09:22:00,60.1962257917,24.9626701197
2014-06-30 09:23:00,60.248861,24.855052
2014-06-30 09:27:00,60.168396,24.80436
2014-06-30 09:38:00,60.190951,24.948562
2014-06-30 09:43:00,60.226365,24.967901
2014-06-30 09:45:00,60.230103,24.997627
2014-06-30 09:46:00,60.225671,24.895464
2014-06-30 09:51:00,60.232344,24.95786
2014-06-30 09:56:00,60.229833,24.965007
2014-06-30 10:22:00,60.244592,24.96219
2014-06-30 10:53:00,60.219719,24.863043
2014-06-30 11:01:00,60.231648,25.003468
2014-06-30 11:05:00,60.182157,24.926754
2014-06-30 11:08:00,60.216269,24.893368
2014-06-30 11:09:00,60.1962257917,24.9626701197
2014-06-30 11:10:00,60.22701,24.873665
2014-06-30 11:14:00,60.243083,24.943478
2014-06-30 11:15:00,60.189537,24.947944
2014-06-30 11:17:00,60.241184,24.926434
2014-06-30 11:19:00,60.188425,25.014586
2014-06-30 11:21:00,60.226365,24.967901
2014-06-30 11:22:00,60.2308,24.919753
2014-06-30 11:24:00,60.229578,24.974167
2014-06-30 11:26:00,60.216692,24.966317
2014-06-30 11:30:00,60.211579,25.053108
2014-06-30 11:35:00,60.234172,24.967048
2014-06-30 11:41:00,60.227,25.003289
2014-06-30 11:42:00,60.228039,24.906302
2014-06-30 11:47:00,60.227,25.003289
2014-06-30 11:50:00,60.192474,24.879977
2014-06-30 11:54:00,60.212881,25.067797
2014-06-30 11:57:00,60.179029,24.820928
2014-06-30 12:00:00,60.209239,25.038063
2014-06-30 12:02:00,60.203851,24.965777
2014-06-30 12:02:00,60.225616,25.023584
2014-06-30 12:12:00,60.232039,24.959079
2014-06-30 12:13:00,60.197838,24.866778
2014-06-30 12:14:00,60.168396,24.80436
2014-06-30 12:17:00,60.16617,24.926754
2014-06-30 12:18:00,60.166714,24.964975
2014-06-30 12:23:00,60.22701,24.873665
2014-06-30 12:29:00,60.244592,24.96219
2014-06-30 12:32:00,60.208153,24.945522
2014-06-30 12:33:00,60.16927,24.92982
2014-06-30 12:39:00,60.157801,24.941304
2014-06-30 12:44:00,60.195809,24.884591
2014-06-30 12:48:00,60.210217,25.058512
2014-06-30 12:50:00,60.227731,24.9504
2014-06-30 12:53:00,60.21684,24.965761
2014-06-30 12:54:00,60.188425,25.014586
2014-06-30 12:57:00,60.166714,24.964975
2014-06-30 12:57:00,60.216692,24.966317
2014-06-30 13:03:00,60.213074,24.959013
2014-06-30 13:06:00,60.170638,24.810648
2014-06-30 13:11:00,60.166882,24.922253
2014-06-30 13:14:00,60.237401,24.963695
2014-06-30 13:17:00,60.229213,25.009854
2014-06-30 13:22:00,60.230644,24.931912
2014-06-30 13:23:00,60.229948,24.99802
2014-06-30 13:31:00,60.22035,24.90701
2014-06-30 13:38:00,60.231276,24.892097
2014-06-30 13:40:00,60.202294,25.031856
2014-06-30 13:41:00,60.179029,24.820928
2014-06-30 13:45:00,60.241708,24.993087
2014-06-30 13:53:00,60.221,24.945099
2014-06-30 13:56:00,60.216269,24.893368
2014-06-30 14:00:00,60.186158,24.982033
2014-06-30 14:01:00,60.16887,24.93064
2014-06-30 14:08:00,60.179926,24.922114
2014-06-30 14:24:00,60.184715,24.804236
2014-06-30 14:24:00,60.193077,24.92973
2014-06-30 14:34:00,60.230402,25.043009
2014-06-30 14:36:00,60.208153,24.945522
2014-06-30 14:38:00,60.243941,24.947782
2014-06-30 14:44:00,60.23129,24.95348
2014-06-30 14:46:00,60.16887,24.93064
2014-06-30 14:47:00,60.208153,24.945522
2014-06-30 14:51:00,60.201443,24.944969
2014-06-30 14:51:00,60.248861,24.855052
2014-06-30 14:57:00,60.229917,24.916389
2014-06-30 14:59:00,60.22949,24.951551
2014-06-30 15:04:00,60.248861,24.855052
2014-06-30 15:08:00,60.209699,24.918332
2014-06-30 15:20:00,60.229213,25.009854
2014-06-30 15:28:00,60.232344,24.95786
2014-06-30 15:31:00,60.225616,25.023584
2014-06-30 15:34:00,60.241184,24.926434
2014-06-30 15:35:00,60.193218,24.977453
2014-06-30 15:37:00,60.203851,24.965777
2014-06-30 15:40:00,60.182157,24.926754
2014-06-30 15:53:00,60.157801,24.941304
2014-06-30 15:56:00,60.241708,24.993087
2014-06-30 15:59:00,60.197838,24.866778
2014-06-30 16:01:00,60.236025,24.902696
2014-06-30 16:08:00,60.223918,25.058051
2014-06-30 16:14:00,60.205813,24.972525
2014-06-30 16:21:00,60.166882,24.922253
2014-06-30 16:21:00,60.188706,24.975985
2014-06-30 16:23:00,60.212881,25.067797
2014-06-30 16:25:00,60.203851,24.965777
2014-06-30 16:26:00,60.226365,24.967901
2014-06-30 16:30:00,60.170372,24.937328
2014-06-30 16:30:00,60.243941,24.947782
2014-06-30 16:32:00,60.235436,24.900911
2014-06-30 16:43:00,60.21684,24.965761
2014-06-30 16:44:00,60.204198,25.034008
2014-06-30 16:49:00,60.205433,24.892388
2014-06-30 16:52:00,60.16887,24.93064
2014-06-30 17:04:00,60.209239,25.038063
2014-06-30 17:04:00,60.216692,24.966317
2014-06-30 17:05:00,60.22949,24.951551
2014-06-30 17:10:00,60.244519,24.959859
2014-06-30 17:11:00,60.170638,24.810648
2014-06-30 17:12:00,60.201491,24.859986
2014-06-30 17:17:00,60.173549,24.949483
2014-06-30 17:19:00,60.202294,25.031856
2014-06-30 17:20:00,60.229948,24.99802
2014-06-30 17:21:00,60.182157,24.926754
2014-06-30 17:21:00,60.21684,24.965761
2014-06-30 17:23:00,60.179029,24.820928
2014-06-30 17:25:00,60.236025,24.902696
2014-06-30 17:31:00,60.234172,24.967048
2014-06-30 17:32:00,60.244592,24.96219
2014-06-30 17:34:00,60.201443,24.944969
2014-06-30 17:35:00,60.192474,24.879977
2014-06-30 17:37:00,60.227,25.003289
2014-06-30 17:38:00,60.208153,24.945522
2014-06-30 17:41:00,60.230103,24.997627
2014-06-30 17:42:00,60.201443,24.944969
2014-06-30 17:42:00,60.212881,25.067797
2014-06-30 17:42:00,60.229591,24.928417
2014-06-30 17:50:00,60.229213,25.009854
2014-06-30 17:51:00,60.16887,24.93064
2014-06-30 17:52:00,60.192474,24.879977
2014-06-30 17:57:00,60.21749,24.890731
2014-06-30 18:00:00,60.230103,24.997627
2014-06-30 18:02:00,60.216894,24.959503
2014-06-30 18:04:00,60.16927,24.92982
2014-06-30 18:10:00,60.197838,24.866778
2014-06-30 18:10:00,60.237401,24.963695
2014-06-30 18:16:00,60.228528,24.967874
2014-06-30 18:16:00,60.241169,25.030858
2014-06-30 18:17:00,60.230189,24.948052
2014-06-30 18:24:00,60.168113,24.825555
2014-06-30 18:27:00,60.197838,24.866778
2014-06-30 18:38:00,60.21776,25.083706
2014-06-30 18:39:00,60.208153,24.945522
2014-06-30 18:45:00,60.172705,24.911247
2014-06-30 18:52:00,60.212881,25.067797
2014-06-30 18:54:00,60.22701,24.873665
2014-06-30 18:55:00,60.231648,25.003468
2014-06-30 18:57:00,60.166714,24.964975
2014-06-30 18:59:00,60.21684,24.965761
2014-06-30 19:00:00,60.166714,24.964975
2014-06-30 19:03:00,60.219464,24.82127
2014-06-30 19:07:00,60.229833,24.965007
2014-06-30 19:11:00,60.218461,25.047789
2014-06-30 19:14:00,60.166714,24.964975
2014-06-30 19:16:00,60.189537,24.947944
2014-06-30 19:16:00,60.203851,24.965777
2014-06-30 19:25:00,60.189537,24.947944
2014-06-30 19:26:00,60.168113,24.825555
2014-06-30 19:26:00,60.209699,24.918332
2014-06-30 19:30:00,60.202294,25.031856
2014-06-30 19:38:00,60.166714,24.964975
2014-06-30 19:45:00,60.229948,24.99802
2014-06-30 19:46:00,60.158012,24.940644
2014-06-30 19:47:00,60.16617,24.926754
2014-06-30 19:54:00,60.232344,24.95786
2014-06-30 19:55:00,60.209699,24.918332
2014-06-30 19:56:00,60.180297,24.991432
2014-06-30 20:00:00,60.237401,24.963695
2014-06-30 20:06:00,60.227731,24.9504
2014-06-30 20:09:00,60.209239,25.038063
2014-06-30 20:14:00,60.184535,24.857398
2014-06-30 20:19:00,60.188706,24.975985
2014-06-30 20:19:00,60.208862,25.067342
2014-06-30 20:20:00,60.234172,24.967048
2014-06-30 20:20:00,60.243083,24.943478
2014-06-30 20:35:00,60.23463,24.930636
2014-06-30 20:41:00,60.192474,24.879977
2014-06-30 20:42:00,60.208153,24.945522
2014-06-30 20:58:00,60.182157,24.926754
2014-06-30 21:07:00,60.210217,25.058512
2014-06-30 21:12:00,60.231276,24.892097
2014-06-30 21:16:00,60.209808,24.918119
2014-06-30 21:21:00,60.208153,24.945522
2014-06-30 21:30:00,60.184535,24.857398
2014-06-30 21:36:00,60.202294,25.031856
2014-06-30 21:38:00,60.189615,24.962096
2014-06-30 21:47:00,60.158012,24.940644
2014-06-30 21:54:00,60.227731,24.9504
2014-06-30 22:13:00,60.241184,24.926434
2014-06-30 22:21:00,60.178386,24.929279
2014-06-30 22:22:00,60.218461,25.047789
2014-06-30 22:22:00,60.229948,24.99802
2014-06-30 22:54:00,60.202294,25.031856
2014-07-01 05:15:00,60.192474,24.879977
2014-07-01 05:49:00,60.237401,24.963695
2014-07-01 05:58:00,60.225671,24.895464
2014-07-01 06:04:00,60.244519,24.959859
2014-07-01 06:07:00,60.204198,25.034008
2014-07-01 06:07:00,60.216915,24.978699
2014-07-01 06:14:00,60.219719,24.863043
2014-07-01 06:15:00,60.168396,24.80436
2014-07-01 06:16:00,60.182157,24.926754
2014-07-01 06:19:00,60.232039,24.959079
2014-07-01 06:28:00,60.230402,25.043009
2014-07-01 06:30:00,60.157801,24.941304
2014-07-01 06:35:00,60.188706,24.975985
2014-07-01 06:44:00,60.190951,24.948562
2014-07-01 06:46:00,60.228203,25.02796
2014-07-01 07:00:00,60.216692,24.966317
2014-07-01 07:01:00,60.231648,25.003468
2014-07-01 07:04:00,60.189537,24.947944
2014-07-01 07:09:00,60.21749,24.890731
2014-07-01 07:20:00,60.208862,25.067342
2014-07-01 07:22:00,60.219719,24.863043
2014-07-01 07:23:00,60.178386,24.929279
2014-07-01 07:26:00,60.209204,25.087193
2014-07-01 07:28:00,60.237401,24.963695
2014-07-01 07:32:00,60.157801,24.941304
2014-07-01 07:32:00,60.232573,24.902223
2014-07-01 07:33:00,60.230644,24.931912
2014-07-01 07:35:00,60.21684,24.965761
2014-07-01 07:40:00,60.232344,24.95786
2014-07-01 07:43:00,60.182157,24.926754
2014-07-01 07:43:00,60.219719,24.863043
2014-07-01 07:47:00,60.226365,24.967901
2014-07-01 07:50:00,60.209699,24.918332
2014-07-01 08:00:00,60.248861,24.855052
2014-07-01 08:01:00,60.189537,24.947944
2014-07-01 08:04:00,60.195809,24.884591
2014-07-01 08:05:00,60.232573,24.902223
2014-07-01 08:08:00,60.211382,24.830502
2014-07-01 08:08:00,60.211579,25.053108
2014-07-01 08:08:00,60.243083,24.943478
2014-07-01 08:09:00,60.230189,24.948052
2014-07-01 08:13:00,60.244592,24.96219
2014-07-01 08:15:00,60.184715,24.804236
2014-07-01 08:16:00,60.211382,24.830502
2014-07-01 08:18:00,60.188425,25.014586
2014-07-01 08:19:00,60.221,24.945099
2014-07-01 08:21:00,60.158012,24.940644
2014-07-01 08:21:00,60.213074,24.959013
2014-07-01 08:21:00,60.22035,24.90701
2014-07-01 08:26:00,60.203851,24.965777
2014-07-01 08:30:00,60.1962257917,24.9626701197
2014-07-01 08:31:00,60.232573,24.902223
2014-07-01 08:37:00,60.209239,25.038063
2014-07-01 08:37:00,60.218461,25.047789
2014-07-01 08:37:00,60.241169,25.030858
2014-07-01 08:38:00,60.185684,25.015006
2014-07-01 08:40:00,60.179029,24.820928
2014-07-01 08:40:00,60.216692,24.966317
2014-07-01 08:42:00,60.180297,24.991432
2014-07-01 08:44:00,60.208862,25.067342
2014-07-01 08:46:00,60.197838,24.866778
2014-07-01 08:48:00,60.173549,24.949483
2014-07-01 08:56:00,60.212139,25.081699
2014-07-01 09:00:00,60.188425,25.014586
2014-07-01 09:00:00,60.230644,24.931912
2014-07-01 09:00:00,60.235436,24.900911
2014-07-01 09:03:00,60.212881,25.067797
2014-07-01 09:05:00,60.179926,24.922114
2014-07-01 09:05:00,60.230103,24.997627
2014-07-01 09:08:00,60.1962257917,24.9626701197
2014-07-01 09:10:00,60.232039,24.959079
2014-07-01 09:33:00,60.202294,25.031856
2014-07-01 09:36:00,60.204198,25.034008
2014-07-01 09:40:00,60.229591,24.928417
2014-07-01 09:46:00,60.211106,24.900406
2014-07-01 09:46:00,60.23463,24.930636
2014-07-01 09:46:00,60.241708,24.993087
2014-07-01 09:47:00,60.241708,24.993087
2014-07-01 09:51:00,60.16617,24.926754
2014-07-01 10:04:00,60.230103,24.997627
2014-07-01 10:06:00,60.212881,25.067797
2014-07-01 10:15:00,60.230402,25.043009
2014-07-01 10:19:00,60.188706,24.975985
2014-07-01 10:24:00,60.243941,24.947782
2014-07-01 10:31:00,60.218461,25.047789
2014-07-01 10:46:00,60.229948,24.99802
2014-07-01 11:05:00,60.244519,24.959859
2014-07-01 11:09:00,60.237401,24.963695
2014-07-01 11:10:00,60.180297,24.991432
2014-07-01 11:11:00,60.225616,25.023584
2014-07-01 11:13:00,60.23129,24.95348
2014-07-01 11:22:00,60.229948,24.99802
2014-07-01 11:23:00,60.166408,24.841273
2014-07-01 11:30:00,60.182157,24.926754
2014-07-01 11:30:00,60.237401,24.963695
2014-07-01 11:34:00,60.189651,24.948254
2014-07-01 11:43:00,60.179029,24.820928
2014-07-01 11:44:00,60.229591,24.928417
2014-07-01 11:46:00,60.225616,25.023584
2014-07-01 11:48:00,60.180297,24.991432
2014-07-01 11:48:00,60.195809,24.884591
2014-07-01 11:48:00,60.211579,25.053108
2014-07-01 11:49:00,60.244519,24.959859
2014-07-01 11:51:00,60.216128,24.826473
