time,lat,lon
2014-07-01 11:55:00,60.168113,24.825555
2014-07-01 12:00:00,60.178386,24.929279
2014-07-01 12:01:00,60.230402,25.043009
2014-07-01 12:02:00,60.241676,25.0232
2014-07-01 12:03:00,60.201571,25.031383
2014-07-01 12:10:00,60.229213,25.009854
2014-07-01 12:18:00,60.180297,24.991432
2014-07-01 12:23:00,60.221,24.945099
2014-07-01 12:25:00,60.179926,24.922114
2014-07-01 12:28:00,60.168113,24.825555
2014-07-01 12:29:00,60.173549,24.949483
2014-07-01 12:31:00,60.203851,24.965777
2014-07-01 12:31:00,60.214582,24.886684
2014-07-01 12:33:00,60.204198,25.034008
2014-07-01 12:35:00,60.157801,24.941304
2014-07-01 12:36:00,60.229833,24.965007
2014-07-01 12:39:00,60.231648,25.003468
2014-07-01 12:39:00,60.234172,24.967048
2014-07-01 12:41:00,60.186158,24.982033
2014-07-01 12:45:00,60.248861,24.855052
2014-07-01 12:46:00,60.190951,24.948562
2014-07-01 12:46:00,60.241708,24.993087
2014-07-01 12:48:00,60.241676,25.0232
2014-07-01 12:50:00,60.182157,24.926754
2014-07-01 12:50:00,60.23129,24.95348
2014-07-01 12:52:00,60.205433,24.892388
2014-07-01 12:53:00,60.195809,24.884591
2014-07-01 12:53:00,60.197838,24.866778
2014-07-01 12:57:00,60.1962257917,24.9626701197
2014-07-01 12:59:00,60.221,24.945099
2014-07-01 13:00:00,60.21776,25.083706
2014-07-01 13:10:00,60.185183,24.914837
2014-07-01 13:22:00,60.188706,24.975985
2014-07-01 13:27:00,60.244519,24.959859
2014-07-01 13:28:00,60.185183,24.914837
2014-07-01 13:29:00,60.211579,25.053108
2014-07-01 13:30:00,60.208153,24.945522
2014-07-01 13:31:00,60.228039,24.906302
2014-07-01 13:38:00,60.182157,24.926754
2014-07-01 13:42:00,60.241184,24.926434
2014-07-01 13:47:00,60.193077,24.92973
2014-07-01 13:48:00,60.248861,24.855052
2014-07-01 13:50:00,60.185684,25.015006
2014-07-01 13:52:00,60.179926,24.922114
2014-07-01 13:57:00,60.209699,24.918332
2014-07-01 13:58:00,60.210217,25.058512
2014-07-01 14:01:00,60.189537,24.947944
2014-07-01 14:10:00,60.192295,24.936306
2014-07-01 14:14:00,60.185544,24.951469
2014-07-01 14:17:00,60.230644,24.931912
2014-07-01 14:26:00,60.227,25.003289
2014-07-01 14:29:00,60.166882,24.922253
2014-07-01 14:40:00,60.209808,24.918119
2014-07-01 14:51:00,60.232344,24.95786
2014-07-01 14:52:00,60.185544,24.951469
2014-07-01 15:06:00,60.229213,25.009854
2014-07-01 15:12:00,60.201491,24.859986
2014-07-01 15:18:00,60.244519,24.959859
2014-07-01 15:20:00,60.192474,24.879977
2014-07-01 15:26:00,60.173549,24.949483
2014-07-01 15:35:00,60.185183,24.914837
2014-07-01 15:36:00,60.188425,25.014586
2014-07-01 15:52:00,60.204198,25.034008
2014-07-01 15:59:00,60.211382,24.830502
2014-07-01 16:02:00,60.232573,24.902223
2014-07-01 16:07:00,60.192474,24.879977
2014-07-01 16:08:00,60.209239,25.038063
2014-07-01 16:12:00,60.209699,24.918332
2014-07-01 16:13:00,60.168113,24.825555
2014-07-01 16:24:00,60.232042,24.933414
2014-07-01 16:25:00,60.209699,24.918332
2014-07-01 16:26:00,60.21749,24.890731
2014-07-01 16:29:00,60.197838,24.866778
2014-07-01 16:40:00,60.204198,25.034008
2014-07-01 16:43:00,60.185544,24.951469
2014-07-01 16:44:00,60.229591,24.928417
2014-07-01 16:48:00,60.203851,24.965777
2014-07-01 16:52:00,60.166882,24.922253
2014-07-01 17:06:00,60.208153,24.945522
2014-07-01 17:07:00,60.16887,24.93064
2014-07-01 17:07:00,60.210217,25.058512
2014-07-01 17:07:00,60.244519,24.959859
2014-07-01 17:08:00,60.203851,24.965777
2014-07-01 17:09:00,60.225671,24.895464
2014-07-01 17:09:00,60.230402,25.043009
2014-07-01 17:10:00,60.166408,24.841273
2014-07-01 17:11:00,60.23463,24.930636
2014-07-01 17:14:00,60.185544,24.951469
2014-07-01 17:14:00,60.22035,24.90701
2014-07-01 17:15:00,60.168113,24.825555
2014-07-01 17:16:00,60.180297,24.991432
2014-07-01 17:16:00,60.230103,24.997627
2014-07-01 17:18:00,60.232042,24.933414
2014-07-01 17:19:00,60.237218,24.975116
2014-07-01 17:20:00,60.248861,24.855052
2014-07-01 17:22:00,60.229213,25.009854
2014-07-01 17:23:00,60.16617,24.926754
2014-07-01 17:23:00,60.208153,24.945522
2014-07-01 17:25:00,60.248861,24.855052
2014-07-01 17:27:00,60.218461,25.047789
2014-07-01 17:30:00,60.216692,24.966317
2014-07-01 17:30:00,60.238931,24.936697
2014-07-01 17:31:00,60.188706,24.975985
2014-07-01 17:31:00,60.192474,24.879977
2014-07-01 17:34:00,60.208153,24.945522
2014-07-01 17:36:00,60.211106,24.900406
2014-07-01 17:37:00,60.190951,24.948562
2014-07-01 17:43:00,60.182157,24.926754
2014-07-01 17:43:00,60.231276,24.892097
2014-07-01 17:44:00,60.204198,25.034008
2014-07-01 17:46:00,60.208879,24.94695
2014-07-01 17:46:00,60.227731,24.9504
2014-07-01 17:49:00,60.170372,24.937328
2014-07-01 17:50:00,60.184715,24.804236
2014-07-01 17:50:00,60.197838,24.866778
2014-07-01 17:50:00,60.209699,24.918332
2014-07-01 17:51:00,60.190951,24.948562
2014-07-01 17:52:00,60.221,24.945099
2014-07-01 17:54:00,60.197838,24.866778
2014-07-01 17:58:00,60.221,24.945099
2014-07-01 17:59:00,60.241184,24.926434
2014-07-01 18:02:00,60.188706,24.975985
2014-07-01 18:04:00,60.182157,24.926754
2014-07-01 18:04:00,60.216269,24.893368
2014-07-01 18:05:00,60.225616,25.023584
2014-07-01 18:08:00,60.230644,24.931912
2014-07-01 18:13:00,60.203851,24.965777
2014-07-01 18:13:00,60.212881,25.067797
2014-07-01 18:14:00,60.225671,24.895464
2014-07-01 18:19:00,60.241169,25.030858
2014-07-01 18:21:00,60.204198,25.034008
2014-07-01 18:22:00,60.22701,24.873665
2014-07-01 18:31:00,60.208862,25.067342
2014-07-01 18:31:00,60.211382,24.830502
2014-07-01 18:31:00,60.241169,25.030858
2014-07-01 18:32:00,60.209239,25.038063
2014-07-01 18:32:00,60.238931,24.936697
2014-07-01 18:34:00,60.238931,24.936697
2014-07-01 18:35:00,60.22035,24.90701
2014-07-01 18:36:00,60.22949,24.951551
2014-07-01 18:37:00,60.244519,24.959859
2014-07-01 18:43:00,60.173549,24.949483
2014-07-01 18:56:00,60.22035,24.90701
2014-07-01 18:57:00,60.178386,24.929279
2014-07-01 18:58:00,60.21749,24.890731
2014-07-01 19:00:00,60.241169,25.030858
2014-07-01 19:03:00,60.179926,24.922114
2014-07-01 19:15:00,60.228039,24.906302
2014-07-01 19:16:00,60.208862,25.067342
2014-07-01 19:20:00,60.219719,24.863043
2014-07-01 19:21:00,60.16617,24.926754
2014-07-01 19:24:00,60.212881,25.067797
2014-07-01 19:25:00,60.232039,24.959079
2014-07-01 19:28:00,60.208879,24.94695
2014-07-01 19:28:00,60.23129,24.95348
2014-07-01 19:32:00,60.186158,24.982033
2014-07-01 19:36:00,60.166882,24.922253
2014-07-01 19:38:00,60.209239,25.038063
2014-07-01 19:42:00,60.202294,25.031856
2014-07-01 19:49:00,60.178386,24.929279
2014-07-01 19:51:00,60.228203,25.02796
2014-07-01 19:56:00,60.204198,25.034008
2014-07-01 19:58:00,60.219719,24.863043
2014-07-01 19:59:00,60.189651,24.948254
2014-07-01 20:03:00,60.231276,24.892097
2014-07-01 20:03:00,60.238931,24.936697
2014-07-01 20:08:00,60.241184,24.926434
2014-07-01 20:19:00,60.216894,24.959503
2014-07-01 20:41:00,60.234172,24.967048
2014-07-01 20:58:00,60.230644,24.931912
2014-07-01 21:06:00,60.227,25.003289
2014-07-01 21:18:00,60.241708,24.993087
2014-07-01 21:24:00,60.21684,24.965761
2014-07-01 21:32:00,60.168113,24.825555
2014-07-01 21:43:00,60.205433,24.892388
2014-07-01 21:46:00,60.180297,24.991432
2014-07-01 22:33:00,60.166882,24.922253
2014-07-01 22:44:00,60.230103,24.997627
2014-07-01 22:55:00,60.185544,24.951469
2014-07-02 05:09:00,60.188425,25.014586
2014-07-02 05:14:00,60.208153,24.945522
2014-07-02 05:24:00,60.241708,24.993087
2014-07-02 05:29:00,60.243941,24.947782
2014-07-02 05:32:00,60.158012,24.940644
2014-07-02 05:46:00,60.168113,24.825555
2014-07-02 05:46:00,60.202294,25.031856
2014-07-02 05:47:00,60.189651,24.948254
2014-07-02 05:52:00,60.216915,24.978699
2014-07-02 05:55:00,60.213074,24.959013
2014-07-02 06:09:00,60.1962257917,24.9626701197
2014-07-02 06:12:00,60.209239,25.038063
2014-07-02 06:13:00,60.179029,24.820928
2014-07-02 06:15:00,60.168113,24.825555
2014-07-02 06:16:00,60.204198,25.034008
2014-07-02 06:18:00,60.248861,24.855052
2014-07-02 06:26:00,60.218461,25.047789
2014-07-02 06:27:00,60.241708,24.993087
2014-07-02 06:38:00,60.168113,24.825555
2014-07-02 06:44:00,60.212139,25.081699
2014-07-02 06:47:00,60.225616,25.023584
2014-07-02 06:49:00,60.189348,24.972886
2014-07-02 06:57:00,60.232042,24.933414
2014-07-02 07:02:00,60.232042,24.933414
2014-07-02 07:06:00,60.244519,24.959859
2014-07-02 07:12:00,60.186158,24.982033
2014-07-02 07:12:00,60.216692,24.966317
2014-07-02 07:15:00,60.197838,24.866778
2014-07-02 07:15:00,60.234172,24.967048
2014-07-02 07:16:00,60.229578,24.974167
2014-07-02 07:18:00,60.210217,25.058512
2014-07-02 07:20:00,60.197838,24.866778
2014-07-02 07:20:00,60.216269,24.893368
2014-07-02 07:20:00,60.21776,25.083706
2014-07-02 07:24:00,60.216915,24.978699
2014-07-02 07:24:00,60.227731,24.9504
2014-07-02 07:26:00,60.209808,24.918119
2014-07-02 07:27:00,60.204198,25.034008
2014-07-02 07:28:00,60.21749,24.890731
2014-07-02 07:33:00,60.221,24.945099
2014-07-02 07:34:00,60.182157,24.926754
2014-07-02 07:37:00,60.237401,24.963695
2014-07-02 07:39:00,60.248861,24.855052
2014-07-02 07:40:00,60.204198,25.034008
2014-07-02 07:41:00,60.241184,24.926434
2014-07-02 07:43:00,60.237401,24.963695
2014-07-02 07:44:00,60.209699,24.918332
2014-07-02 07:47:00,60.209699,24.918332
2014-07-02 07:50:00,60.230644,24.931912
2014-07-02 07:57:00,60.234172,24.967048
2014-07-02 08:01:00,60.21684,24.965761
2014-07-02 08:01:00,60.228203,25.02796
2014-07-02 08:02:00,60.185544,24.951469
2014-07-02 08:03:00,60.232039,24.959079
2014-07-02 08:04:00,60.225671,24.895464
2014-07-02 08:04:00,60.231276,24.892097
2014-07-02 08:06:00,60.186158,24.982033
2014-07-02 08:06:00,60.209239,25.038063
2014-07-02 08:06:00,60.232042,24.933414
2014-07-02 08:08:00,60.210217,25.058512
2014-07-02 08:16:00,60.170372,24.937328
2014-07-02 08:16:00,60.244519,24.959859
2014-07-02 08:22:00,60.227731,24.9504
2014-07-02 08:24:00,60.219719,24.863043
2014-07-02 08:30:00,60.244592,24.96219
2014-07-02 08:33:00,60.188425,25.014586
2014-07-02 08:38:00,60.230103,24.997627
2014-07-02 08:38:00,60.231276,24.892097
2014-07-02 08:39:00,60.168396,24.80436
2014-07-02 08:39:00,60.180297,24.991432
2014-07-02 08:40:00,60.201443,24.944969
2014-07-02 08:47:00,60.205433,24.892388
2014-07-02 08:51:00,60.219719,24.863043
2014-07-02 08:52:00,60.166882,24.922253
2014-07-02 08:52:00,60.179926,24.922114
2014-07-02 08:54:00,60.16617,24.926754
2014-07-02 08:54:00,60.228203,25.02796
2014-07-02 08:57:00,60.180297,24.991432
2014-07-02 08:57:00,60.211579,25.053108
2014-07-02 08:57:00,60.232344,24.95786
2014-07-02 08:57:00,60.23463,24.930636
2014-07-02 09:00:00,60.193218,24.977453
2014-07-02 09:02:00,60.204198,25.034008
2014-07-02 09:07:00,60.230103,24.997627
2014-07-02 09:09:00,60.228203,25.02796
2014-07-02 09:10:00,60.202294,25.031856
2014-07-02 09:10:00,60.22949,24.951551
2014-07-02 09:21:00,60.166882,24.922253
2014-07-02 09:26:00,60.21684,24.965761
2014-07-02 09:27:00,60.248861,24.855052
2014-07-02 09:28:00,60.188425,25.014586
2014-07-02 09:30:00,60.225616,25.023584
2014-07-02 09:35:00,60.203851,24.965777
2014-07-02 09:36:00,60.22701,24.873665
2014-07-02 09:37:00,60.229948,24.99802
2014-07-02 09:45:00,60.244519,24.959859
2014-07-02 09:50:00,60.208879,24.94695
2014-07-02 09:56:00,60.208862,25.067342
2014-07-02 10:01:00,60.185544,24.951469
2014-07-02 10:06:00,60.209204,25.087193
2014-07-02 10:07:00,60.227731,24.9504
2014-07-02 10:17:00,60.184715,24.804236
2014-07-02 10:21:00,60.221,24.945099
2014-07-02 10:28:00,60.178386,24.929279
2014-07-02 10:59:00,60.209204,25.087193
2014-07-02 11:07:00,60.219719,24.863043
2014-07-02 11:09:00,60.185183,24.914837
2014-07-02 11:09:00,60.227,25.003289
2014-07-02 11:11:00,60.205433,24.892388
2014-07-02 11:21:00,60.197838,24.866778
2014-07-02 11:22:00,60.21749,24.890731
2014-07-02 11:23:00,60.208879,24.94695
2014-07-02 11:23:00,60.216915,24.978699
2014-07-02 11:28:00,60.204198,25.034008
2014-07-02 11:30:00,60.188425,25.014586
2014-07-02 11:31:00,60.21749,24.890731
2014-07-02 11:32:00,60.212139,25.081699
2014-07-02 11:32:00,60.230644,24.931912
2014-07-02 11:35:00,60.238931,24.936697
2014-07-02 11:40:00,60.166714,24.964975
2014-07-02 11:42:00,60.168396,24.80436
2014-07-02 11:46:00,60.189537,24.947944
2014-07-02 11:55:00,60.158012,24.940644
2014-07-02 12:00:00,60.232344,24.95786
2014-07-02 12:04:00,60.241169,25.030858
2014-07-02 12:05:00,60.19653,24.806725
2014-07-02 12:05:00,60.230644,24.931912
2014-07-02 12:06:00,60.241184,24.926434
2014-07-02 12:12:00,60.184715,24.804236
2014-07-02 12:15:00,60.209699,24.918332
2014-07-02 12:18:00,60.178386,24.929279
2014-07-02 12:20:00,60.216269,24.893368
2014-07-02 12:24:00,60.208153,24.945522
2014-07-02 12:24:00,60.23463,24.930636
2014-07-02 12:30:00,60.19653,24.806725
2014-07-02 12:30:00,60.219464,24.82127
2014-07-02 12:34:00,60.201443,24.944969
2014-07-02 12:34:00,60.216915,24.978699
2014-07-02 12:41:00,60.219719,24.863043
2014-07-02 12:42:00,60.1962257917,24.9626701197
2014-07-02 12:43:00,60.23129,24.95348
2014-07-02 12:49:00,60.19653,24.806725
2014-07-02 12:57:00,60.201491,24.859986
2014-07-02 13:04:00,60.205433,24.892388
2014-07-02 13:09:00,60.185684,25.015006
2014-07-02 13:14:00,60.182157,24.926754
2014-07-02 13:14:00,60.189537,24.947944
2014-07-02 13:16:00,60.188706,24.975985
2014-07-02 13:17:00,60.195809,24.884591
2014-07-02 13:25:00,60.166714,24.964975
2014-07-02 13:29:00,60.232344,24.95786
2014-07-02 13:38:00,60.1962257917,24.9626701197
2014-07-02 13:49:00,60.202294,25.031856
2014-07-02 13:49:00,60.23463,24.930636
2014-07-02 13:52:00,60.203047,24.94534
2014-07-02 13:54:00,60.197838,24.866778
2014-07-02 13:54:00,60.21749,24.890731
2014-07-02 13:55:00,60.219719,24.863043
2014-07-02 14:03:00,60.172705,24.911247
2014-07-02 14:08:00,60.243941,24.947782
2014-07-02 14:13:00,60.218461,25.047789
2014-07-02 14:14:00,60.189537,24.947944
2014-07-02 14:22:00,60.186158,24.982033
2014-07-02 14:24:00,60.219719,24.863043
2014-07-02 14:27:00,60.210217,25.058512
2014-07-02 14:27:00,60.212881,25.067797
2014-07-02 14:32:00,60.192474,24.879977
2014-07-02 14:33:00,60.21749,24.890731
2014-07-02 14:37:00,60.166408,24.841273
2014-07-02 14:53:00,60.179029,24.820928
2014-07-02 14:56:00,60.227,25.003289
2014-07-02 15:02:00,60.188706,24.975985
2014-07-02 15:04:00,60.204198,25.034008
2014-07-02 15:09:00,60.22035,24.90701
2014-07-02 15:17:00,60.166882,24.922253
2014-07-02 15:40:00,60.241169,25.030858
2014-07-02 15:54:00,60.236025,24.902696
2014-07-02 16:02:00,60.204198,25.034008
2014-07-02 16:04:00,60.204198,25.034008
2014-07-02 16:08:00,60.158012,24.940644
2014-07-02 16:09:00,60.192474,24.879977
2014-07-02 16:11:00,60.228203,25.02796
2014-07-02 16:12:00,60.202294,25.031856
2014-07-02 16:14:00,60.208879,24.94695
2014-07-02 16:15:00,60.189615,24.962096
2014-07-02 16:15:00,60.216269,24.893368
2014-07-02 16:17:00,60.190951,24.948562
2014-07-02 16:22:00,60.225616,25.023584
2014-07-02 16:27:00,60.240215,25.003062
2014-07-02 16:31:00,60.180297,24.991432
2014-07-02 16:36:00,60.216269,24.893368
2014-07-02 16:37:00,60.213074,24.959013
2014-07-02 16:38:00,60.166882,24.922253
2014-07-02 16:39:00,60.185544,24.951469
2014-07-02 16:44:00,60.180297,24.991432
2014-07-02 16:45:00,60.213074,24.959013
2014-07-02 16:46:00,60.208879,24.94695
2014-07-02 16:48:00,60.219719,24.863043
2014-07-02 16:49:00,60.201491,24.859986
2014-07-02 16:52:00,60.182157,24.926754
2014-07-02 16:55:00,60.19653,24.806725
2014-07-02 16:55:00,60.201571,25.031383
2014-07-02 16:59:00,60.168113,24.825555
2014-07-02 17:01:00,60.195809,24.884591
2014-07-02 17:02:00,60.225671,24.895464
2014-07-02 17:05:00,60.16887,24.93064
2014-07-02 17:05:00,60.212139,25.081699
2014-07-02 17:05:00,60.22949,24.951551
2014-07-02 17:11:00,60.1962257917,24.9626701197
2014-07-02 17:13:00,60.228039,24.906302
2014-07-02 17:13:00,60.234172,24.967048
2014-07-02 17:17:00,60.229591,24.928417
2014-07-02 17:20:00,60.189537,24.947944
2014-07-02 17:23:00,60.225671,24.895464
2014-07-02 17:26:00,60.197838,24.866778
2014-07-02 17:29:00,60.229578,24.974167
2014-07-02 17:32:00,60.158012,24.940644
2014-07-02 17:34:00,60.219719,24.863043
2014-07-02 17:35:00,60.150446,24.927771
2014-07-02 17:35:00,60.173549,24.949483
2014-07-02 17:35:00,60.216894,24.959503
2014-07-02 17:39:00,60.204198,25.034008
2014-07-02 17:41:00,60.157801,24.941304
2014-07-02 17:42:00,60.173549,24.949483
2014-07-02 17:42:00,60.218461,25.047789
2014-07-02 17:42:00,60.225616,25.023584
2014-07-02 17:42:00,60.229948,24.99802
2014-07-02 17:44:00,60.193077,24.92973
2014-07-02 17:45:00,60.209699,24.918332
2014-07-02 17:48:00,60.232344,24.95786
2014-07-02 17:49:00,60.157801,24.941304
2014-07-02 17:50:00,60.241184,24.926434
2014-07-02 17:51:00,60.232573,24.902223
2014-07-02 17:53:00,60.230402,25.043009
2014-07-02 17:54:00,60.188706,24.975985
2014-07-02 17:55:00,60.232344,24.95786
2014-07-02 17:59:00,60.197838,24.866778
2014-07-02 18:03:00,60.208153,24.945522
2014-07-02 18:13:00,60.16887,24.93064
2014-07-02 18:13:00,60.230402,25.043009
2014-07-02 18:18:00,60.211382,24.830502
2014-07-02 18:20:00,60.231648,25.003468
2014-07-02 18:20:00,60.248861,24.855052
2014-07-02 18:22:00,60.203047,24.94534
2014-07-02 18:30:00,60.209808,24.918119
2014-07-02 18:31:00,60.189615,24.962096
2014-07-02 18:33:00,60.179926,24.922114
2014-07-02 18:33:00,60.193218,24.977453
2014-07-02 18:34:00,60.232344,24.95786
2014-07-02 18:36:00,60.201571,25.031383
2014-07-02 18:40:00,60.21684,24.965761
2014-07-02 18:43:00,60.168113,24.825555
2014-07-02 18:44:00,60.212881,25.067797
2014-07-02 18:45:00,60.244592,24.96219
2014-07-02 18:46:00,60.231276,24.892097
2014-07-02 18:47:00,60.19653,24.806725
2014-07-02 18:53:00,60.1962257917,24.9626701197
2014-07-02 18:54:00,60.204198,25.034008
2014-07-02 18:54:00,60.229213,25.009854
2014-07-02 18:55:00,60.248861,24.855052
2014-07-02 19:01:00,60.232573,24.902223
2014-07-02 19:06:00,60.216128,24.826473
2014-07-02 19:09:00,60.244519,24.959859
2014-07-02 19:10:00,60.157801,24.941304
2014-07-02 19:17:00,60.189537,24.947944
2014-07-02 19:23:00,60.232039,24.959079
2014-07-02 19:27:00,60.210217,25.058512
2014-07-02 19:29:00,60.189537,24.947944
2014-07-02 19:41:00,60.166882,24.922253
2014-07-02 19:46:00,60.237218,24.975116
2014-07-02 19:50:00,60.179926,24.922114
2014-07-02 19:52:00,60.21749,24.890731
2014-07-02 19:58:00,60.226365,24.967901
2014-07-02 20:01:00,60.241169,25.030858
2014-07-02 20:14:00,60.204198,25.034008
2014-07-02 20:15:00,60.229591,24.928417
2014-07-02 20:31:00,60.178386,24.929279
2014-07-02 20:36:00,60.211579,25.053108
2014-07-02 20:43:00,60.229213,25.009854
2014-07-02 20:48:00,60.201491,24.859986
2014-07-02 20:49:00,60.23463,24.930636
2014-07-02 21:03:00,60.185684,25.015006
2014-07-02 21:32:00,60.237218,24.975116
2014-07-02 21:42:00,60.21684,24.965761
2014-07-02 21:53:00,60.188706,24.975985
2014-07-02 21:53:00,60.225616,25.023584
2014-07-02 21:57:00,60.23463,24.930636
2014-07-02 22:08:00,60.192474,24.879977
2014-07-02 22:23:00,60.168113,24.825555
2014-07-02 22:41:00,60.201443,24.944969
